"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"3546",434378,"Justin Verlander","3546","100.00","0.221","0.148","0.272","0.370","0.291","0.309","0.232","170","768","81.3","22.8","2550","91.0","90.09","410","1735","1787","-0.9","5.81","109","154","114","147","298","327","294"
"3428",519242,"Chris Sale","3428","100.00","0.208","0.141","0.303","0.349","0.264","0.248","0.189","165","794","79.7","18.9","2281","88.2","87.06","544","1712","1703","-1.1","5.82","109","150","112","147","288","325","287"
"3406",502042,"Chris Archer","3406","100.00","0.246","0.161","0.325","0.407","0.311","0.292","0.228","193","784","82.5","19.5","2325","91.8","90.91","495","1624","1769","-0.9","5.79","115","151","114","146","299","326","297"
"3384",519144,"Rick Porcello","3384","100.00","0.286","0.211","0.324","0.498","0.354","0.330","0.262","236","824","81.9","18.3","2416","86.7","86.20","354","1670","1699","-0.5","6.02","112","152","114","147","281","325","291"
"3379",461829,"Gio Gonzalez","3379","100.00","0.216","0.129","0.261","0.345","0.286","0.293","0.222","158","731","80.8","16.2","2231","84.8","84.29","314","1407","1933","-0.5","6.09","108","150","112","147","296","309","290"
"3357",592332,"Kevin Gausman","3357","100.00","0.283","0.177","0.337","0.459","0.352","0.335","0.262","208","736","81.9","17.1","2115","91.1","90.52","403","1553","1792","-0.6","6.10","107","154","116","147","302","324","297"
"3300",543037,"Gerrit Cole","3300","100.00","0.254","0.180","0.301","0.434","0.320","0.310","0.251","199","784","80.9","15.3","2200","91.9","91.53","333","1526","1755","-0.4","6.13","111","150","112","149","300","319","296"
"3277",502188,"Jeff Samardzija","3277","100.00","0.255","0.192","0.305","0.447","0.314","0.294","0.240","204","801","81.9","16.5","2382","90.2","89.61","361","1596","1658","-0.6","5.95","112","149","109","148","290","315","298"
"3246",462136,"Marco Estrada","3246","100.00","0.256","0.207","0.295","0.463","0.338","0.299","0.222","186","726","80.0","25.5","2333","84.7","82.80","386","1591","1643","-1.9","5.27","109","152","112","148","295","323","295"
"3240",429722,"Ervin Santana","3240","100.00","0.225","0.167","0.247","0.392","0.295","0.292","0.225","177","786","81.5","17.9","2180","89.0","88.44","364","1561","1658","-0.6","5.96","107","148","111","148","291","314","290"
"3232",543699,"Tanner Roark","3232","100.00","0.254","0.154","0.302","0.408","0.320","0.313","0.250","178","701","81.5","15.2","2164","87.8","86.99","347","1471","1726","-0.8","5.93","109","151","113","149","292","309","292"
"3189",500779,"Jose Quintana","3189","100.00","0.238","0.158","0.301","0.396","0.308","0.303","0.235","170","715","81.1","18.4","2010","87.3","87.57","296","1388","1771","0.3","6.41","109","151","108","146","297","314","292"
"3185",594798,"Jacob deGrom","3185","100.00","0.237","0.152","0.306","0.389","0.298","0.272","0.213","180","758","80.2","14.7","2316","91.5","92.91","461","1563","1586","1.4","7.00","114","150","112","147","288","308","294"
"3169",458681,"Lance Lynn","3169","100.00","0.223","0.172","0.248","0.395","0.309","0.310","0.227","151","676","80.2","16.9","2292","90.4","89.60","319","1399","1723","-0.8","5.77","112","148","109","147","291","318","298"
"3163",425844,"Zack Greinke","3163","100.00","0.230","0.158","0.287","0.387","0.286","0.281","0.218","172","749","81.9","13.7","2360","86.3","85.53","422","1451","1701","-0.8","5.73","112","154","114","150","302","325","301"
"3148",545333,"Trevor Bauer","3148","100.00","0.266","0.179","0.338","0.446","0.337","0.316","0.248","181","680","82.4","14.2","2341","87.8","87.11","315","1321","1816","-0.7","5.91","107","151","111","149","286","314","292"
"3144",573186,"Marcus Stroman","3144","100.00","0.264","0.129","0.310","0.392","0.316","0.313","0.258","201","762","83.6","3.4","2362","90.5","89.38","329","1397","1735","-1.1","5.61","109","151","111","148","295","321","294"
"3141",593372,"Carlos Martinez","3141","100.00","0.232","0.159","0.287","0.391","0.304","0.284","0.219","179","772","81.5","12.7","2065","91.4","89.81","358","1451","1657","-1.6","5.33","113","147","108","147","291","317","297"
"3140",452657,"Jon Lester","3140","100.00","0.259","0.171","0.313","0.430","0.326","0.301","0.237","179","691","81.6","14.9","2220","87.6","87.57","356","1408","1705","0.0","6.25","111","151","106","149","296","316","294"
"3116",453286,"Max Scherzer","3116","100.00","0.178","0.141","0.248","0.319","0.250","0.242","0.175","126","709","79.2","21.1","2335","89.0","88.42","520","1594","1481","-0.6","6.03","111","152","113","149","293","309","292"
"3109",571578,"Patrick Corbin","3109","100.00","0.276","0.185","0.329","0.461","0.341","0.314","0.254","208","753","82.3","9.9","2259","87.2","87.29","368","1436","1631","0.1","6.33","107","152","112","147","302","323","298"
"3103",527048,"Martin Perez","3103","100.00","0.301","0.152","0.330","0.453","0.355","0.352","0.290","221","735","82.4","12.9","2074","88.9","88.17","249","1387","1701","-0.7","5.83","104","149","110","146","297","324","293"
"3101",445060,"Ricky Nolasco","3101","100.00","0.286","0.222","0.314","0.508","0.362","0.358","0.284","205","716","84.8","15.5","2065","85.1","83.70","357","1411","1669","-1.4","5.42","112","152","108","149","300","322","299"
"3099",573185,"Dan Straily","3099","100.00","0.256","0.210","0.294","0.466","0.333","0.302","0.230","176","687","80.0","22.1","2139","86.8","86.37","406","1524","1541","-0.4","6.17","109","151","108","149","294","322","298"
"3098",605200,"Zach Davies","3098","100.00","0.275","0.148","0.306","0.424","0.328","0.328","0.277","204","741","81.4","8.9","2159","85.4","84.84","239","1325","1738","-0.6","6.02","108","154","113","150","303","311","288"
"3083",527054,"Julio Teheran","3083","100.00","0.257","0.185","0.285","0.443","0.334","0.320","0.247","186","723","81.5","16.5","2260","87.3","87.33","311","1434","1623","0.0","6.22","109","148","110","149","297","315","287"
"3082",622663,"Luis Severino","3082","100.00","0.208","0.129","0.274","0.338","0.266","0.267","0.209","150","720","81.5","14.2","2322","92.9","92.46","425","1511","1562","-0.4","6.11","109","152","115","146","295","321","289"
"3080",519141,"Drew Pomeranz","3080","100.00","0.252","0.137","0.311","0.388","0.314","0.313","0.242","166","659","81.7","17.2","2288","86.5","84.34","330","1365","1703","-2.2","5.08","109","149","114","146","285","325","288"
"3069",453385,"Clayton Richard","3069","100.00","0.308","0.174","0.354","0.482","0.363","0.320","0.270","240","780","82.6","5.5","2087","87.9","86.13","289","1443","1562","-1.8","5.37","103","149","110","147","297","313","294"
"3064",471911,"Carlos Carrasco","3064","100.00","0.235","0.151","0.308","0.386","0.294","0.289","0.227","173","735","82.2","13.1","2230","89.8","89.84","443","1491","1553","0.0","6.28","108","152","111","149","288","313","291"
"3058",506433,"Yu Darvish","3058","100.00","0.228","0.169","0.284","0.397","0.301","0.291","0.227","159","697","80.4","15.9","2516","89.0","88.58","402","1428","1612","-0.4","6.06","108","150","108","147","294","326","295"
"3056",489119,"Wade Miley","3056","100.00","0.287","0.175","0.333","0.462","0.369","0.355","0.271","179","624","81.3","12.7","2206","87.4","86.57","274","1253","1797","-0.8","5.84","105","152","114","145","303","324","296"
"3034",434628,"Jason Hammel","3034","100.00","0.284","0.159","0.318","0.442","0.336","0.339","0.268","209","737","83.3","20.2","2267","87.8","88.21","312","1450","1566","0.4","6.43","113","153","110","145","298","320","303"
"2953",446372,"Corey Kluber","2953","100.00","0.193","0.128","0.268","0.321","0.244","0.248","0.201","141","732","79.7","15.1","2392","89.1","89.02","485","1443","1495","-0.1","6.13","109","152","111","149","287","311","291"
"2950",468504,"Jhoulys Chacin","2950","100.00","0.235","0.138","0.275","0.373","0.307","0.303","0.231","157","667","80.9","12.8","2233","86.1","84.71","252","1230","1672","-1.4","5.52","106","151","115","145","294","315","299"
"2936",285079,"R.A. Dickey","2936","100.00","0.266","0.185","0.293","0.450","0.338","0.316","0.251","193","726","79.1","12.5","1781","78.2","76.67","284","1375","1526","-1.5","5.44","109","149","107","149","294","314","285"
"2928",450306,"Jason Vargas","2928","100.00","0.264","0.178","0.291","0.442","0.332","0.321","0.250","181","685","81.5","17.5","2283","80.9","80.57","298","1263","1652","-0.3","6.05","111","153","111","144","300","320","299"
"2896",570632,"Jose Urena","2896","100.00","0.238","0.177","0.251","0.415","0.321","0.340","0.257","152","638","81.0","14.2","2121","91.6","90.97","260","1303","1558","-0.6","6.05","108","151","109","149","296","321","296"
"2885",519043,"Matt Moore","2885","100.00","0.283","0.203","0.323","0.486","0.358","0.352","0.265","200","706","83.4","19.3","2184","88.2","87.05","270","1346","1487","-1.2","5.71","107","146","109","146","292","314","294"
"2857",502171,"Alex Cobb","2857","100.00","0.254","0.151","0.283","0.405","0.310","0.320","0.262","175","689","83.2","11.5","2178","87.0","85.20","213","1254","1581","-1.8","5.34","115","151","114","146","295","327","300"
"2819",605164,"Dylan Bundy","2819","100.00","0.240","0.180","0.273","0.420","0.313","0.315","0.235","152","633","82.4","24.6","2349","87.1","85.98","350","1376","1428","-1.1","5.70","107","154","116","146","301","324","300"
"2814",547888,"Masahiro Tanaka","2814","100.00","0.257","0.210","0.307","0.467","0.331","0.310","0.242","180","700","81.7","11.6","2068","87.5","86.53","448","1431","1365","-1.0","5.68","109","153","113","145","296","321","289"
"2791",502190,"Mike Leake","2791","100.00","0.278","0.146","0.312","0.424","0.321","0.319","0.270","201","724","82.4","8.9","2128","87.2","85.26","246","1333","1427","-1.9","5.12","112","149","109","148","292","316","298"
"2783",407793,"John Lackey","2783","100.00","0.252","0.217","0.270","0.469","0.336","0.335","0.260","165","654","82.5","17.9","2146","86.6","86.34","303","1305","1444","-0.3","6.13","115","152","108","150","295","318","296"
"2778",592314,"Mike Foltynewicz","2778","100.00","0.277","0.169","0.332","0.446","0.343","0.327","0.257","169","610","81.9","17.3","2291","90.8","90.59","285","1233","1509","-0.2","6.11","107","148","110","149","296","316","286"
"2763",592836,"Taijuan Walker","2763","100.00","0.247","0.163","0.294","0.410","0.318","0.313","0.239","148","600","82.7","16.0","2078","89.5","89.01","266","1226","1498","-0.5","5.95","111","155","112","150","302","326","302"
"2760",544931,"Stephen Strasburg","2760","100.00","0.205","0.113","0.276","0.317","0.259","0.264","0.202","131","640","82.1","16.6","2240","91.0","91.81","377","1351","1373","0.8","6.83","110","151","112","149","292","308","292"
"2756",519076,"Jimmy Nelson","2756","100.00","0.257","0.117","0.343","0.374","0.305","0.281","0.228","171","665","80.3","12.1","2311","91.0","91.06","339","1328","1404","0.1","6.28","109","153","112","151","301","312","289"
"2752",453562,"Jake Arrieta","2752","100.00","0.235","0.176","0.279","0.411","0.312","0.301","0.232","150","637","81.4","14.8","2308","89.2","88.63","255","1199","1524","-0.6","6.09","114","151","108","149","295","318","298"
"2726",592662,"Robbie Ray","2726","100.00","0.199","0.156","0.270","0.356","0.287","0.293","0.209","116","582","82.6","18.8","2191","89.7","89.16","414","1201","1497","-0.5","6.03","107","153","113","148","304","322","298"
"2708",641771,"Chad Kuhl","2708","100.00","0.269","0.172","0.325","0.441","0.344","0.331","0.255","159","592","82.2","15.6","2213","92.5","92.47","278","1194","1474","0.0","6.25","110","150","113","149","301","320","298"
"2700",608379,"Michael Wacha","2700","100.00","0.267","0.142","0.329","0.409","0.322","0.303","0.245","170","636","81.0","15.2","2081","90.9","91.63","294","1279","1401","0.7","6.65","112","148","109","147","290","315","297"
"2692",640455,"Sean Manaea","2692","100.00","0.268","0.159","0.319","0.427","0.334","0.327","0.259","167","623","83.4","15.8","1794","87.6","87.83","325","1279","1393","0.2","6.46","107","149","113","147","295","321","295"
"2685",467100,"Ivan Nova","2685","100.00","0.277","0.187","0.303","0.464","0.334","0.333","0.273","203","732","83.3","11.7","2205","89.4","88.46","242","1337","1317","-0.9","5.80","110","150","111","149","300","319","299"
"2673",608566,"German Marquez","2673","100.00","0.274","0.199","0.320","0.473","0.345","0.315","0.249","174","634","82.7","12.8","2268","90.5","88.73","266","1290","1356","-1.8","5.20","112","153","111","147","301","320","303"
"2673",605400,"Aaron Nola","2673","100.00","0.241","0.142","0.311","0.383","0.299","0.276","0.220","154","640","80.5","11.8","2119","86.2","86.43","314","1186","1458","0.2","6.50","108","150","108","148","292","314","288"
"2666",664641,"Ariel Miranda","2666","100.00","0.233","0.240","0.237","0.473","0.333","0.323","0.232","140","600","81.8","24.1","2081","87.8","86.43","328","1265","1387","-1.4","5.62","106","151","109","147","294","316","290"
"2665",543243,"Sonny Gray","2665","100.00","0.226","0.148","0.270","0.374","0.295","0.307","0.238","139","615","82.1","8.6","2409","89.6","89.53","337","1231","1419","-0.1","6.15","109","152","115","146","296","323","296"
"2652",519455,"Jordan Zimmermann","2652","100.00","0.313","0.215","0.332","0.528","0.378","0.354","0.283","204","651","83.5","19.8","2353","88.8","88.37","233","1298","1333","-0.4","5.97","109","153","111","147","299","328","295"
"2646",453178,"Ian Kennedy","2646","100.00","0.246","0.239","0.258","0.485","0.344","0.353","0.255","143","582","83.6","23.4","2292","88.3","88.51","269","1196","1429","0.2","6.43","114","153","110","145","298","321","302"
"2636",488768,"Andrew Cashner","2636","100.00","0.250","0.115","0.267","0.365","0.309","0.326","0.266","156","624","82.6","16.4","2025","90.6","89.55","175","1175","1449","-1.1","5.67","106","149","111","147","293","324","295"
"2631",543606,"Jake Odorizzi","2631","100.00","0.220","0.217","0.228","0.437","0.316","0.320","0.235","117","531","80.2","24.1","2068","87.1","85.70","318","1259","1362","-1.4","5.48","115","152","114","147","299","325","298"
"2630",571666,"Mike Fiers","2630","100.00","0.266","0.213","0.302","0.479","0.357","0.333","0.251","157","591","79.8","16.5","2255","84.7","84.29","259","1203","1403","-0.4","6.10","109","150","113","149","286","315","294"
"2626",476451,"Jeremy Hellickson","2626","100.00","0.255","0.242","0.248","0.497","0.342","0.343","0.270","160","628","82.7","18.3","2147","85.4","84.15","228","1253","1353","-1.3","5.64","109","153","112","148","294","317","292"
"2610",502043,"Kyle Gibson","2610","100.00","0.292","0.176","0.328","0.468","0.360","0.350","0.282","182","624","83.3","8.5","2092","88.2","88.86","278","1189","1404","0.7","6.68","106","148","112","147","291","314","290"
"2587",434622,"Ubaldo Jimenez","2587","100.00","0.291","0.252","0.330","0.543","0.384","0.351","0.273","169","580","82.2","17.1","2057","86.9","85.84","233","1097","1471","-1.1","5.65","108","154","117","146","301","324","298"
"2587",607536,"Kyle Freeland","2587","100.00","0.284","0.153","0.317","0.436","0.341","0.310","0.248","169","596","80.7","7.6","2170","89.6","90.06","212","1158","1394","0.5","6.38","108","152","111","145","306","322","300"
"2568",606131,"Luis Perdomo","2568","100.00","0.285","0.141","0.327","0.426","0.345","0.328","0.260","182","638","82.9","2.6","2051","90.6","89.14","246","1138","1392","-1.5","5.46","105","149","112","146","293","314","297"
"2541",456501,"Johnny Cueto","2541","100.00","0.277","0.192","0.327","0.470","0.350","0.348","0.276","160","577","81.7","17.9","2042","87.4","86.08","286","1231","1278","-1.3","5.51","111","148","110","147","291","313","296"
"2539",456068,"Miguel Gonzalez","2539","100.00","0.271","0.187","0.291","0.458","0.343","0.336","0.262","167","616","82.7","20.4","2293","87.0","85.87","183","1199","1320","-1.1","5.65","111","153","111","147","295","313","295"
"2527",621389,"Ty Blach","2527","100.00","0.283","0.156","0.296","0.439","0.329","0.328","0.280","179","633","81.6","14.1","2097","85.7","83.26","178","1139","1365","-2.4","4.95","108","147","110","146","293","315","295"
"2527",656756,"Jordan Montgomery","2527","100.00","0.236","0.150","0.277","0.387","0.300","0.298","0.230","140","592","81.2","16.5","2215","86.6","85.87","321","1184","1333","-0.7","5.89","105","150","109","144","302","321","286"
"2521",477132,"Clayton Kershaw","2521","100.00","0.212","0.145","0.270","0.357","0.261","0.253","0.204","136","641","80.2","15.0","2387","88.0","87.57","388","1294","1218","-0.4","6.07","112","153","107","144","294","313","290"
"2489",457918,"J.A. Happ","2489","100.00","0.252","0.143","0.303","0.395","0.307","0.288","0.231","145","575","80.1","15.9","2212","89.7","89.19","262","1183","1301","-0.5","5.99","107","151","111","147","299","324","292"
"2487",605242,"Michael Fulmer","2487","100.00","0.243","0.107","0.275","0.350","0.285","0.307","0.253","150","617","80.5","13.8","2069","92.8","92.98","263","1222","1243","0.2","6.33","109","153","111","146","299","329","294"
"2468",502706,"Derek Holland","2468","100.00","0.290","0.245","0.308","0.535","0.393","0.375","0.277","156","538","83.6","18.0","2115","86.1","85.01","190","1009","1439","-1.1","5.76","108","151","107","143","295","311","290"
"2466",543022,"Tyler Chatwood","2466","100.00","0.250","0.192","0.286","0.442","0.343","0.326","0.247","136","543","81.4","5.9","2509","91.5","91.14","259","1067","1377","-0.4","5.96","111","152","111","146","300","321","303"
"2466",593958,"Eduardo Rodriguez","2466","100.00","0.241","0.184","0.300","0.424","0.320","0.304","0.223","126","523","79.9","22.1","2147","90.6","89.93","306","1155","1295","-0.7","5.92","109","150","115","146","285","324","286"
"2450",448802,"Jaime Garcia","2450","100.00","0.261","0.168","0.303","0.429","0.331","0.319","0.248","157","602","82.3","7.0","2357","87.1","86.52","290","1111","1302","-0.6","5.97","107","149","110","147","298","316","288"
"2442",643327,"Zack Godley","2442","100.00","0.221","0.143","0.285","0.364","0.289","0.288","0.222","124","561","80.9","4.2","2179","87.6","86.68","335","1075","1338","-0.9","5.66","111","154","112","149","303","325","302"
"2439",601713,"Nick Pivetta","2439","100.00","0.281","0.211","0.336","0.492","0.362","0.329","0.250","144","512","81.9","20.5","2357","90.2","90.49","247","1112","1317","0.3","6.62","109","151","109","148","289","314","289"
"2436",592866,"Trevor Williams","2436","100.00","0.255","0.134","0.297","0.389","0.312","0.313","0.249","145","568","80.4","14.0","2022","89.7","90.58","221","1133","1256","0.9","6.72","110","150","112","149","300","319","299"
"2391",450203,"Charlie Morton","2391","100.00","0.228","0.158","0.297","0.386","0.304","0.291","0.224","125","549","80.2","7.8","2372","89.6","88.37","277","1062","1302","-1.2","5.64","109","150","114","149","287","317","292"
"2388",621244,"Jose Berrios","2388","100.00","0.239","0.141","0.291","0.380","0.306","0.300","0.225","131","548","80.3","19.1","2213","89.1","88.88","252","1081","1286","-0.2","6.32","107","148","111","146","292","314","292"
"2368",571510,"Matthew Boyd","2368","100.00","0.291","0.181","0.333","0.472","0.357","0.328","0.254","157","540","81.5","20.9","2170","85.9","85.42","259","1138","1207","-0.5","6.03","107","152","110","146","299","328","292"
"2341",282332,"CC Sabathia","2341","100.00","0.246","0.157","0.278","0.403","0.314","0.310","0.249","139","566","79.2","9.4","2094","85.9","86.54","227","1075","1253","0.6","6.70","105","149","110","145","300","323","288"
"2334",592791,"Jameson Taillon","2334","100.00","0.290","0.150","0.359","0.440","0.341","0.303","0.249","152","525","79.8","10.2","2272","90.9","90.62","219","1075","1227","-0.3","6.16","109","149","111","148","299","317","296"
"2318",445926,"Jesse Chavez","2318","100.00","0.276","0.218","0.306","0.493","0.356","0.349","0.271","148","537","83.6","17.3","2266","88.0","87.45","213","1023","1282","-0.6","5.91","110","153","108","149","300","323","298"
"2316",430935,"Cole Hamels","2316","100.00","0.228","0.157","0.251","0.385","0.307","0.325","0.247","125","548","82.3","13.8","1952","87.9","87.83","232","1075","1220","-0.1","6.28","105","150","109","146","297","325","295"
"2307",500724,"JC Ramirez","2307","100.00","0.267","0.163","0.294","0.430","0.331","0.334","0.264","149","558","82.9","12.3","2172","90.4","90.37","215","1049","1244","0.0","6.25","112","151","107","149","299","325","299"
"2302",460059,"Mike Pelfrey","2302","100.00","0.270","0.219","0.276","0.488","0.370","0.351","0.258","127","471","82.1","13.5","1885","86.1","86.70","162","925","1352","0.6","6.68","111","153","111","146","295","311","292"
"2300",451596,"Yovani Gallardo","2300","100.00","0.271","0.200","0.289","0.472","0.354","0.351","0.269","138","509","82.4","16.5","2202","88.9","88.36","209","1014","1274","-0.5","6.00","110","155","110","149","288","315","292"
"2286",112526,"Bartolo Colon","2286","100.00","0.318","0.235","0.335","0.554","0.384","0.341","0.277","192","603","83.4","15.9","2096","86.7","84.88","135","1061","1216","-1.8","5.25","108","148","112","148","294","318","289"
"2284",622072,"Alex Wood","2284","100.00","0.217","0.129","0.270","0.346","0.273","0.279","0.227","123","566","80.0","11.3","1969","88.2","87.71","285","1085","1154","-0.5","6.11","111","153","108","145","297","321","294"
"2282",605483,"Blake Snell","2282","100.00","0.234","0.156","0.281","0.390","0.311","0.302","0.228","113","482","79.8","17.3","2287","89.9","90.15","259","979","1294","0.3","6.52","112","151","112","145","300","324","288"
"2277",543294,"Kyle Hendricks","2277","100.00","0.242","0.131","0.285","0.372","0.294","0.300","0.247","126","521","78.7","12.0","2063","82.8","82.58","204","962","1299","-0.2","6.10","113","152","110","150","295","317","298"
"2277",518633,"Danny Duffy","2277","100.00","0.257","0.140","0.313","0.397","0.309","0.304","0.244","143","556","81.5","21.0","2268","87.8","88.37","280","1144","1122","0.6","6.58","111","152","111","144","299","319","295"
"2270",572020,"James Paxton","2270","100.00","0.223","0.101","0.301","0.324","0.268","0.259","0.213","113","506","81.0","17.9","2183","91.4","91.40","308","1091","1172","0.0","6.39","107","150","108","146","292","313","286"
"2255",502624,"Chase Anderson","2255","100.00","0.220","0.142","0.268","0.362","0.284","0.273","0.207","113","514","80.2","19.6","2229","88.4","86.91","258","1052","1190","-1.5","5.52","110","154","113","150","303","314","289"
"2248",502748,"Brad Peacock","2248","100.00","0.206","0.115","0.287","0.322","0.279","0.265","0.190","100","485","80.5","16.8","2420","86.7","86.13","291","970","1270","-0.6","6.00","108","150","115","149","288","316","294"
"2235",606160,"Rafael Montero","2235","100.00","0.306","0.132","0.376","0.438","0.362","0.316","0.245","141","461","78.5","13.3","2252","90.1","89.64","242","994","1201","-0.5","6.03","112","149","111","147","289","311","296"
"2228",448179,"Rich Hill","2228","100.00","0.203","0.150","0.265","0.352","0.283","0.273","0.190","99","488","79.1","17.8","2601","82.7","81.91","284","999","1204","-0.8","6.00","111","153","109","144","296","320","292"
"2221",622608,"Antonio Senzatela","2221","100.00","0.254","0.183","0.283","0.437","0.326","0.319","0.254","128","504","83.6","14.0","2153","90.9","91.32","172","958","1245","0.4","6.37","111","153","112","146","303","321","303"
"2194",572971,"Dallas Keuchel","2194","100.00","0.218","0.118","0.257","0.336","0.277","0.279","0.225","116","533","80.8","2.0","2012","85.3","85.36","269","991","1199","0.1","6.24","106","150","113","149","293","318","290"
"2185",628317,"Kenta Maeda","2185","100.00","0.238","0.185","0.283","0.423","0.306","0.281","0.225","121","508","80.0","18.0","2292","86.3","85.70","283","1033","1127","-0.6","5.94","113","153","108","146","294","321","296"
"2174",605194,"Jharel Cotton","2174","100.00","0.267","0.227","0.284","0.494","0.354","0.313","0.232","133","498","80.7","20.6","2243","87.4","85.14","226","1023","1136","-2.3","4.93","110","149","112","147","294","322","296"
"2171",425794,"Adam Wainwright","2171","100.00","0.286","0.157","0.331","0.443","0.346","0.326","0.270","140","490","81.5","12.5","2332","83.6","83.28","170","941","1193","-0.3","6.10","111","147","110","147","293","316","297"
"2147",595191,"Jerad Eickhoff","2147","100.00","0.281","0.164","0.331","0.445","0.344","0.333","0.258","142","506","83.5","18.6","2320","84.7","84.32","206","944","1177","-0.4","6.16","108","151","108","148","288","314","289"
"2138",547943,"Hyun-Jin Ryu","2138","100.00","0.263","0.199","0.303","0.462","0.341","0.324","0.252","128","487","80.8","11.7","1987","83.8","84.08","245","939","1170","0.3","6.44","111","152","109","145","298","323","294"
"2112",605182,"Mike Clevinger","2112","100.00","0.211","0.146","0.275","0.357","0.299","0.311","0.224","92","437","81.4","18.3","2106","87.5","87.97","277","889","1207","0.5","6.53","107","153","112","149","289","315","293"
"2103",430912,"Matt Cain","2103","100.00","0.310","0.168","0.331","0.477","0.366","0.356","0.287","157","507","82.3","14.1","2369","84.5","82.59","114","900","1172","-1.9","5.17","109","148","109","147","292","315","297"
"2092",534947,"Tim Adleman","2092","100.00","0.264","0.267","0.283","0.531","0.370","0.327","0.234","124","469","81.5","22.0","2065","86.4","86.62","243","982","1093","0.2","6.51","116","150","111","148","295","305","282"
"2088",458708,"Josh Tomlin","2088","100.00","0.294","0.199","0.329","0.493","0.346","0.342","0.289","166","564","82.5","16.3","2457","83.5","82.10","199","1012","1063","-1.4","5.32","108","152","110","149","288","314","292"
"2087",543557,"Mike Montgomery","2087","100.00","0.219","0.102","0.257","0.321","0.285","0.299","0.231","103","470","81.0","8.4","1961","87.1","87.14","185","894","1160","0.0","6.35","113","152","109","149","297","317","295"
"2061",607229,"Robert Gsellman","2061","100.00","0.280","0.183","0.306","0.462","0.349","0.332","0.268","138","493","80.7","11.3","2134","90.0","89.11","165","968","1062","-0.9","5.93","115","151","112","147","289","310","295"
"2025",448306,"James Shields","2025","100.00","0.253","0.237","0.271","0.490","0.355","0.349","0.259","116","459","83.8","17.7","2295","84.8","85.61","220","894","1118","0.8","6.68","111","152","110","147","292","307","292"
"2015",621121,"Lance McCullers Jr.","2015","100.00","0.249","0.123","0.332","0.372","0.309","0.288","0.225","114","457","81.3","2.1","2521","89.4","88.74","257","917","1085","-0.7","5.85","108","149","112","149","288","314","289"
"2004",541640,"Erasmo Ramirez","2004","100.00","0.247","0.195","0.271","0.443","0.313","0.319","0.254","123","497","82.8","15.8","2222","88.5","88.42","218","978","1014","-0.1","6.26","112","153","112","148","293","323","297"
"1946",659275,"Dinelson Lamet","1946","100.00","0.210","0.191","0.262","0.401","0.309","0.299","0.203","88","419","81.6","18.2","2415","90.9","89.81","250","860","1066","-1.1","5.75","107","150","111","147","292","313","296"
"1936",607352,"Joe Biagini","1936","100.00","0.265","0.159","0.305","0.425","0.329","0.302","0.243","125","471","81.5","9.9","2244","89.1","88.19","174","890","1034","-0.9","5.83","109","151","111","147","297","321","295"
"1925",490063,"Matt Garza","1925","100.00","0.270","0.188","0.293","0.458","0.340","0.324","0.264","121","448","80.9","16.4","1996","87.4","87.46","166","904","990","0.1","6.33","109","153","111","149","301","310","287"
"1916",444857,"Scott Feldman","1916","100.00","0.274","0.210","0.305","0.483","0.350","0.339","0.273","116","424","80.6","14.0","2260","85.0","84.61","170","827","1069","-0.4","6.12","115","150","110","148","294","304","280"
"1857",434671,"Anibal Sanchez","1857","100.00","0.313","0.234","0.356","0.547","0.386","0.329","0.258","139","444","82.6","19.5","2084","86.6","86.59","202","844","1004","0.0","6.23","110","153","113","146","298","327","294"
"1854",656794,"Sean Newcomb","1854","100.00","0.260","0.158","0.333","0.418","0.342","0.327","0.242","100","385","80.7","14.5","2287","89.0","87.75","232","850","966","-1.3","5.70","106","149","108","149","298","316","286"
"1839",596057,"Daniel Norris","1839","100.00","0.295","0.179","0.346","0.474","0.363","0.348","0.266","120","407","83.9","19.7","2315","89.4","88.30","182","797","1023","-1.1","5.58","107","152","113","146","299","326","293"
"1833",592351,"Jon Gray","1833","100.00","0.266","0.134","0.338","0.400","0.314","0.295","0.245","113","425","80.1","12.0","2161","91.9","92.58","182","806","1020","0.7","6.55","111","153","111","146","298","317","303"
"1815",607259,"Nick Martinez","1815","100.00","0.279","0.236","0.278","0.515","0.357","0.340","0.272","124","445","82.1","18.2","2338","88.8","87.56","127","824","980","-1.2","5.60","108","150","112","148","295","326","295"
"1814",517593,"Danny Salazar","1814","100.00","0.242","0.157","0.345","0.399","0.318","0.307","0.228","94","388","81.1","18.3","2264","91.3","90.12","315","913","893","-1.2","5.73","108","152","111","149","288","315","293"
"1795",501957,"Chris Tillman","1795","100.00","0.324","0.251","0.336","0.575","0.419","0.398","0.304","125","386","83.4","17.4","2152","86.9","86.58","143","804","982","-0.3","6.15","107","154","115","146","302","324","299"
"1764",605397,"Joe Musgrove","1764","100.00","0.277","0.194","0.321","0.472","0.340","0.312","0.250","117","422","80.8","12.1","2363","88.2","87.31","228","890","861","-0.9","5.79","108","150","114","149","287","316","291"
